log(fluence_n_cm2),wt_percent_Cu,wt_percent_Ni,temperature_C,log(flux_n_cm2_sec),wt_percent_Mn,wt_percent_P,wt_percent_C,wt_percent_Si,Product Form_2,Product Form_5,Product Form_0,Product Form_3,Product Form_4,Product Form_1
18.54157924394658,0.04,0.65,296.1111111111111,10.39538966689659,1.4,0.005,0.2,0.21,1.0,0.0,0.0,0.0,0.0,0.0
18.9556877503135,0.04,0.65,292.2222222222222,10.31857844521186,1.4,0.005,0.2,0.21,1.0,0.0,0.0,0.0,0.0,0.0
18.9556877503135,0.04,0.65,292.2222222222222,10.31857844521186,1.4,0.005,0.2,0.21,1.0,0.0,0.0,0.0,0.0,0.0
18.54157924394658,0.02,0.14,296.1111111111111,10.39538966689659,1.55,0.008,0.12,0.37,0.0,1.0,0.0,0.0,0.0,0.0
18.9556877503135,0.02,0.14,292.2222222222222,10.31857844521186,1.55,0.008,0.12,0.37,0.0,1.0,0.0,0.0,0.0,0.0
18.91381385238371,0.17,0.52,285.5555555555555,11.32408759612948,1.315,0.015,0.185,0.19,1.0,0.0,0.0,0.0,0.0,0.0
16.01283722470517,0.17,0.52,276.6666666666667,8.423110968450935,1.315,0.015,0.185,0.19,1.0,0.0,0.0,0.0,0.0,0.0
19.62634036737504,0.17,0.52,285.5555555555555,11.53186644360494,1.315,0.015,0.185,0.19,1.0,0.0,0.0,0.0,0.0,0.0
16.74036268949424,0.17,0.52,276.6666666666667,8.419092433757777,1.315,0.015,0.185,0.19,1.0,0.0,0.0,0.0,0.0,0.0
18.91381385238371,0.188,0.315,285.5555555555555,11.32408759612948,1.56,0.012,0.203,0.153,0.0,1.0,0.0,0.0,0.0,0.0
16.01283722470517,0.188,0.315,276.6666666666667,8.423110968450935,1.56,0.012,0.203,0.153,0.0,1.0,0.0,0.0,0.0,0.0
19.56584781867352,0.188,0.315,285.5555555555555,11.47137389490341,1.56,0.012,0.203,0.153,0.0,1.0,0.0,0.0,0.0,0.0
16.74036268949424,0.188,0.315,276.6666666666667,8.419092433757777,1.56,0.012,0.203,0.153,0.0,1.0,0.0,0.0,0.0,0.0
18.91381385238371,0.31,0.65,285.5555555555555,11.32408759612948,1.8,0.01,0.09,0.55,0.0,1.0,0.0,0.0,0.0,0.0
19.39269695325967,0.31,0.65,285.5555555555555,11.29474033664114,1.8,0.01,0.09,0.55,0.0,1.0,0.0,0.0,0.0,0.0
18.98900461569854,0.095,0.522,285.5555555555555,11.27688042521328,1.64,0.008,0.268,0.283,1.0,0.0,0.0,0.0,0.0,0.0
16.2380461031288,0.095,0.522,276.6666666666667,8.525921912643541,1.64,0.008,0.268,0.283,1.0,0.0,0.0,0.0,0.0,0.0
19.63144376901317,0.095,0.522,285.5555555555555,11.47854417261942,1.64,0.008,0.268,0.283,1.0,0.0,0.0,0.0,0.0,0.0
16.81690383937566,0.095,0.522,276.6666666666667,8.567287781524785,1.64,0.008,0.268,0.283,1.0,0.0,0.0,0.0,0.0,0.0
18.98900461569854,0.158,0.338,285.5555555555555,11.27688042521328,1.75,0.009,0.202,0.145,0.0,1.0,0.0,0.0,0.0,0.0
16.2380461031288,0.158,0.338,276.6666666666667,8.525921912643541,1.75,0.009,0.202,0.145,0.0,1.0,0.0,0.0,0.0,0.0
19.59549622182557,0.158,0.338,285.5555555555555,11.44259662543183,1.75,0.009,0.202,0.145,0.0,1.0,0.0,0.0,0.0,0.0
16.81690383937566,0.158,0.338,276.6666666666667,8.567287781524785,1.75,0.009,0.202,0.145,0.0,1.0,0.0,0.0,0.0,0.0
18.98900461569854,0.26,0.6,285.5555555555555,11.27688042521328,1.88,0.013,0.09,0.3,0.0,1.0,0.0,0.0,0.0,0.0
19.40140054078154,0.26,0.6,285.5555555555555,11.2485009443878,1.88,0.013,0.09,0.3,0.0,1.0,0.0,0.0,0.0,0.0
18.06445798922692,0.08,0.67,278.8888888888889,9.562190850182043,1.3,0.007,0.18,0.28,1.0,0.0,0.0,0.0,0.0,0.0
18.06445798922692,0.059,0.93,278.8888888888889,9.562190850182043,1.32,0.009,0.09,0.4,0.0,1.0,0.0,0.0,0.0,0.0
18.85125834871907,0.08,0.88,283.2,11.15533603746506,0.76,0.006,0.18,0.19,0.0,0.0,1.0,0.0,0.0,0.0
19.63346845557959,0.08,0.88,283.2,11.15533603746506,0.76,0.006,0.18,0.19,0.0,0.0,1.0,0.0,0.0,0.0
19.80617997398389,0.08,0.88,283.2,11.15533603746506,0.76,0.006,0.18,0.19,0.0,0.0,1.0,0.0,0.0,0.0
19.86923171973098,0.08,0.88,283.2,11.15533603746506,0.76,0.006,0.18,0.19,0.0,0.0,1.0,0.0,0.0,0.0
18.85125834871907,0.1,0.9,283.2,11.15533603746506,0.74,0.006,0.19,0.19,0.0,0.0,1.0,0.0,0.0,0.0
19.63346845557959,0.1,0.9,283.2,11.15533603746506,0.74,0.006,0.19,0.19,0.0,0.0,1.0,0.0,0.0,0.0
19.80617997398389,0.1,0.9,283.2,11.15533603746506,0.74,0.006,0.19,0.19,0.0,0.0,1.0,0.0,0.0,0.0
19.86923171973098,0.1,0.9,283.2,11.15533603746506,0.74,0.006,0.19,0.19,0.0,0.0,1.0,0.0,0.0,0.0
18.85125834871907,0.08,1.58,283.2,11.15533603746506,1.46,0.009,0.052,0.21,0.0,1.0,0.0,0.0,0.0,0.0
19.63346845557959,0.08,1.58,283.2,11.15533603746506,1.46,0.009,0.052,0.21,0.0,1.0,0.0,0.0,0.0,0.0
19.80617997398389,0.08,1.58,283.2,11.15533603746506,1.46,0.009,0.052,0.21,0.0,1.0,0.0,0.0,0.0,0.0
19.80617997398389,0.08,1.58,283.2,11.15533603746506,1.46,0.009,0.052,0.21,0.0,1.0,0.0,0.0,0.0,0.0
19.86923171973098,0.08,1.58,283.2,11.15533603746506,1.46,0.009,0.052,0.21,0.0,1.0,0.0,0.0,0.0,0.0
19.51851393987789,0.09,0.88,285.6,11.14921911265538,0.71,0.006,0.21,0.2,0.0,0.0,1.0,0.0,0.0,0.0
19.77815125038364,0.09,0.88,285.6,11.14921911265538,0.71,0.006,0.21,0.2,0.0,0.0,1.0,0.0,0.0,0.0
19.86332286012046,0.09,0.88,285.6,11.14921911265538,0.71,0.006,0.21,0.2,0.0,0.0,1.0,0.0,0.0,0.0
19.51851393987789,0.1,0.88,285.6,11.14921911265538,0.75,0.006,0.21,0.18,0.0,0.0,1.0,0.0,0.0,0.0
19.77815125038364,0.1,0.88,285.6,11.14921911265538,0.75,0.006,0.21,0.18,0.0,0.0,1.0,0.0,0.0,0.0
19.86332286012046,0.1,0.88,285.6,11.14921911265538,0.75,0.006,0.21,0.18,0.0,0.0,1.0,0.0,0.0,0.0
19.51851393987789,0.05,1.66,285.6,11.14921911265538,1.35,0.0015,0.068,0.14,0.0,1.0,0.0,0.0,0.0,0.0
19.7160033436348,0.05,1.66,285.6,11.14921911265538,1.35,0.0015,0.068,0.14,0.0,1.0,0.0,0.0,0.0,0.0
19.77815125038364,0.05,1.66,285.6,11.14921911265538,1.35,0.0015,0.068,0.14,0.0,1.0,0.0,0.0,0.0,0.0
19.86332286012046,0.05,1.66,285.6,11.14921911265538,1.35,0.0015,0.068,0.14,0.0,1.0,0.0,0.0,0.0,0.0
18.60097289568675,0.12,0.6,292.7777777777778,10.92032270080661,1.26,0.013,0.2,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.81954393554187,0.12,0.6,292.7777777777778,10.95900949258891,1.26,0.013,0.2,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.15228834438306,0.12,0.6,292.2222222222222,10.96595277623305,1.26,0.013,0.2,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.60097289568675,0.31,0.59,292.7777777777778,10.92032270080661,1.49,0.016,0.09,0.52,0.0,1.0,0.0,0.0,0.0,0.0
18.81954393554187,0.31,0.59,292.7777777777778,10.95900949258891,1.49,0.016,0.09,0.52,0.0,1.0,0.0,0.0,0.0,0.0
19.15228834438306,0.31,0.59,292.2222222222222,10.96595277623305,1.49,0.016,0.09,0.52,0.0,1.0,0.0,0.0,0.0,0.0
18.40312052117582,0.241,0.528,281.1111111111111,10.86292122908223,1.497,0.013,0.235,0.285,1.0,0.0,0.0,0.0,0.0,0.0
19.09342168516223,0.241,0.528,281.1111111111111,10.81646382784322,1.497,0.013,0.235,0.285,1.0,0.0,0.0,0.0,0.0,0.0
19.29446622616159,0.241,0.528,281.6666666666667,10.7582331212856,1.497,0.013,0.235,0.285,1.0,0.0,0.0,0.0,0.0,0.0
18.40312052117582,0.235,0.525,281.1111111111111,10.86292122908223,1.467,0.016,0.22,0.305,1.0,0.0,0.0,0.0,0.0,0.0
19.09342168516223,0.235,0.525,281.1111111111111,10.81646382784322,1.467,0.016,0.22,0.305,1.0,0.0,0.0,0.0,0.0,0.0
18.40312052117582,0.22,0.508,281.1111111111111,10.86292122908223,1.22,0.012,0.2,0.27,1.0,0.0,0.0,0.0,0.0,0.0
18.93247376467715,0.22,0.508,281.1111111111111,10.8773646569745,1.22,0.012,0.2,0.27,1.0,0.0,0.0,0.0,0.0,0.0
19.09342168516223,0.22,0.508,281.1111111111111,10.81646382784322,1.22,0.012,0.2,0.27,1.0,0.0,0.0,0.0,0.0,0.0
18.40312052117582,0.17,0.64,281.1111111111111,10.86292122908223,1.478,0.011,0.217,0.225,0.0,0.0,0.0,0.0,1.0,0.0
18.93247376467715,0.17,0.64,281.1111111111111,10.8773646569745,1.478,0.011,0.217,0.225,0.0,0.0,0.0,0.0,1.0,0.0
19.09342168516223,0.17,0.64,281.1111111111111,10.81646382784322,1.478,0.011,0.217,0.225,0.0,0.0,0.0,0.0,1.0,0.0
19.29446622616159,0.17,0.64,281.6666666666667,10.7582331212856,1.478,0.011,0.217,0.225,0.0,0.0,0.0,0.0,1.0,0.0
18.93247376467715,0.16,1.26,281.1111111111111,10.8773646569745,1.21,0.019,0.15,0.165,0.0,1.0,0.0,0.0,0.0,0.0
19.29446622616159,0.16,1.26,281.6666666666667,10.7582331212856,1.21,0.019,0.15,0.165,0.0,1.0,0.0,0.0,0.0,0.0
18.42651126136457,0.117,0.617,285.0,10.84852340838158,1.359,0.01,0.235,0.275,1.0,0.0,0.0,0.0,0.0,0.0
18.75511226639507,0.117,0.617,283.8888888888889,10.82494189530072,1.359,0.01,0.235,0.275,1.0,0.0,0.0,0.0,0.0,0.0
19.04532297878666,0.117,0.617,282.7777777777778,10.75412468235304,1.359,0.01,0.235,0.275,1.0,0.0,0.0,0.0,0.0,0.0
19.25527250510331,0.117,0.617,282.2222222222222,10.72304214268099,1.359,0.01,0.235,0.275,1.0,0.0,0.0,0.0,0.0,0.0
18.42651126136457,0.117,0.617,285.0,10.84852340838158,1.359,0.01,0.235,0.275,1.0,0.0,0.0,0.0,0.0,0.0
18.75511226639507,0.117,0.617,283.8888888888889,10.82494189530072,1.359,0.01,0.235,0.275,1.0,0.0,0.0,0.0,0.0,0.0
19.04532297878666,0.117,0.617,282.7777777777778,10.75412468235304,1.359,0.01,0.235,0.275,1.0,0.0,0.0,0.0,0.0,0.0
19.25527250510331,0.117,0.617,282.2222222222222,10.72304214268099,1.359,0.01,0.235,0.275,1.0,0.0,0.0,0.0,0.0,0.0
18.42651126136457,0.254,0.726,285.0,10.84852340838158,1.285,0.015,0.103,0.247,0.0,1.0,0.0,0.0,0.0,0.0
18.75511226639507,0.254,0.726,283.8888888888889,10.82494189530072,1.285,0.015,0.103,0.247,0.0,1.0,0.0,0.0,0.0,0.0
19.04532297878666,0.254,0.726,282.7777777777778,10.75412468235304,1.285,0.015,0.103,0.247,0.0,1.0,0.0,0.0,0.0,0.0
19.25527250510331,0.254,0.726,282.2222222222222,10.72304214268099,1.285,0.015,0.103,0.247,0.0,1.0,0.0,0.0,0.0,0.0
18.49276038902684,0.07,0.59,292.7777777777778,11.03491238977038,1.45,0.007,0.2,0.24,1.0,0.0,0.0,0.0,0.0,0.0
19.11394335230684,0.07,0.59,292.7777777777778,10.86928155019774,1.45,0.007,0.2,0.24,1.0,0.0,0.0,0.0,0.0,0.0
18.49276038902684,0.07,0.59,292.7777777777778,11.03491238977038,1.45,0.007,0.2,0.24,1.0,0.0,0.0,0.0,0.0,0.0
19.11394335230684,0.07,0.59,292.7777777777778,10.86928155019774,1.45,0.007,0.2,0.24,1.0,0.0,0.0,0.0,0.0,0.0
19.42488163663107,0.07,0.59,292.7777777777778,10.83300372331964,1.45,0.007,0.2,0.24,1.0,0.0,0.0,0.0,0.0,0.0
19.42488163663107,0.07,0.59,292.7777777777778,10.83300372331964,1.45,0.007,0.2,0.24,1.0,0.0,0.0,0.0,0.0,0.0
18.49276038902684,0.047,0.049,292.7777777777778,11.03491238977038,1.28,0.009,0.15,0.14,0.0,1.0,0.0,0.0,0.0,0.0
19.11394335230684,0.047,0.049,292.7777777777778,10.86928155019774,1.28,0.009,0.15,0.14,0.0,1.0,0.0,0.0,0.0,0.0
19.42488163663107,0.047,0.049,292.7777777777778,10.83300372331964,1.28,0.009,0.15,0.14,0.0,1.0,0.0,0.0,0.0,0.0
17.14612803567824,0.093,0.613,275.5555555555555,8.822439590828003,1.313,0.009,0.18,0.177,1.0,0.0,0.0,0.0,0.0,0.0
17.14612803567824,0.025,0.95,275.5555555555555,8.822439590828003,1.182,0.014,0.055,0.392,0.0,1.0,0.0,0.0,0.0,0.0
17.11394335230684,0.123,0.633,275.5555555555555,8.820297107007486,1.3,0.008,0.2,0.24,1.0,0.0,0.0,0.0,0.0,0.0
17.11394335230684,0.025,0.965,275.5555555555555,8.820297107007486,1.172,0.014,0.05,0.43,0.0,1.0,0.0,0.0,0.0,0.0
18.71349054309394,0.141,0.575,282.7777777777778,10.54910294514062,1.3,0.007,0.25,0.201,1.0,0.0,0.0,0.0,0.0,0.0
18.89707700320942,0.141,0.575,285.0,10.41963344788958,1.3,0.007,0.25,0.201,1.0,0.0,0.0,0.0,0.0,0.0
19.09342168516223,0.141,0.575,286.1111111111111,10.35807781673817,1.3,0.007,0.25,0.201,1.0,0.0,0.0,0.0,0.0,0.0
18.71349054309394,0.141,0.575,282.7777777777778,10.54910294514062,1.3,0.007,0.25,0.201,1.0,0.0,0.0,0.0,0.0,0.0
19.09342168516223,0.141,0.575,286.1111111111111,10.35807781673817,1.3,0.007,0.25,0.201,1.0,0.0,0.0,0.0,0.0,0.0
18.89707700320942,0.174,0.665,285.0,10.41963344788958,1.465,0.01,0.219,0.186,0.0,0.0,0.0,0.0,1.0,0.0
18.71349054309394,0.247,0.061,282.7777777777778,10.54910294514062,1.069,0.015,0.12,0.205,0.0,1.0,0.0,0.0,0.0,0.0
18.89707700320942,0.247,0.061,285.0,10.41963344788958,1.069,0.015,0.12,0.205,0.0,1.0,0.0,0.0,0.0,0.0
19.09342168516223,0.247,0.061,286.1111111111111,10.35807781673817,1.069,0.015,0.12,0.205,0.0,1.0,0.0,0.0,0.0,0.0
18.14612803567824,0.11,0.61,286.6666666666667,10.60199844995621,1.37,0.004,0.23,0.23,1.0,0.0,0.0,0.0,0.0,0.0
18.14612803567824,0.11,0.61,286.6666666666667,10.60199844995621,1.37,0.004,0.23,0.23,1.0,0.0,0.0,0.0,0.0,0.0
19.0,0.11,0.61,287.2222222222222,10.45704577218591,1.37,0.004,0.23,0.23,1.0,0.0,0.0,0.0,0.0,0.0
19.0,0.174,0.665,287.2222222222222,10.45704577218591,1.465,0.01,0.219,0.186,0.0,0.0,0.0,0.0,1.0,0.0
18.14612803567824,0.048,0.067,286.6666666666667,10.60199844995621,1.525,0.005,0.12,0.375,0.0,1.0,0.0,0.0,0.0,0.0
19.0,0.048,0.067,287.2222222222222,10.45704577218591,1.525,0.005,0.12,0.375,0.0,1.0,0.0,0.0,0.0,0.0
19.54157924394658,0.17,0.2,288.8888888888889,11.59219314108984,1.403,0.013,0.235,0.27,1.0,0.0,0.0,0.0,0.0,0.0
19.54157924394658,0.18,0.2,288.8888888888889,11.59219314108984,1.36,0.011,0.21,0.23,1.0,0.0,0.0,0.0,0.0,0.0
19.5854607295085,0.18,0.2,288.8888888888889,11.19985445591019,1.36,0.011,0.21,0.23,1.0,0.0,0.0,0.0,0.0,0.0
19.24303804868629,0.18,0.2,288.8888888888889,11.47513450377377,1.437,0.011,0.205,0.245,1.0,0.0,0.0,0.0,0.0,0.0
19.54157924394658,0.18,0.2,288.8888888888889,11.59219314108984,1.437,0.011,0.205,0.245,1.0,0.0,0.0,0.0,0.0,0.0
19.24303804868629,0.2,0.18,288.8888888888889,11.47513450377377,1.34,0.014,0.24,0.23,0.0,0.0,0.0,0.0,1.0,0.0
19.54157924394658,0.2,0.18,288.8888888888889,11.59219314108984,1.34,0.014,0.24,0.23,0.0,0.0,0.0,0.0,1.0,0.0
19.5854607295085,0.2,0.18,288.8888888888889,11.19985445591019,1.34,0.014,0.24,0.23,0.0,0.0,0.0,0.0,1.0,0.0
18.70500795933334,0.1,0.6,289.4444444444445,10.74380335449901,1.42,0.008,0.23,0.28,1.0,0.0,0.0,0.0,0.0,0.0
18.70500795933334,0.1,0.6,289.4444444444445,10.74380335449901,1.42,0.008,0.23,0.28,1.0,0.0,0.0,0.0,0.0,0.0
19.2148438480477,0.1,0.6,282.2222222222222,10.58249833274211,1.42,0.008,0.23,0.28,1.0,0.0,0.0,0.0,0.0,0.0
19.2148438480477,0.174,0.665,282.2222222222222,10.58249833274211,1.465,0.01,0.219,0.186,0.0,0.0,0.0,0.0,1.0,0.0
18.70500795933334,0.03,0.14,289.4444444444445,10.74380335449901,1.38,0.003,0.17,0.23,0.0,1.0,0.0,0.0,0.0,0.0
19.2148438480477,0.03,0.14,282.2222222222222,10.58249833274211,1.38,0.003,0.17,0.23,0.0,1.0,0.0,0.0,0.0,0.0
18.90308998699194,0.056,0.562,289.4444444444445,10.76779548370321,1.312,0.009,0.238,0.18,1.0,0.0,0.0,0.0,0.0,0.0
18.90308998699194,0.056,0.562,289.4444444444445,10.76779548370321,1.312,0.009,0.238,0.18,1.0,0.0,0.0,0.0,0.0,0.0
19.39269695325967,0.056,0.562,287.5555555555555,10.72070407791202,1.312,0.009,0.238,0.18,1.0,0.0,0.0,0.0,0.0,0.0
19.39269695325967,0.174,0.665,287.5555555555555,10.72070407791202,1.465,0.01,0.219,0.186,0.0,0.0,0.0,0.0,1.0,0.0
18.90308998699194,0.031,0.097,289.4444444444445,10.76779548370321,1.419,0.009,0.116,0.39,0.0,1.0,0.0,0.0,0.0,0.0
19.39269695325967,0.031,0.097,287.5555555555555,10.72070407791202,1.419,0.009,0.116,0.39,0.0,1.0,0.0,0.0,0.0,0.0
18.38201704257487,0.13,0.76,286.1111111111111,10.85382665795429,0.62,0.02,0.17,0.22,0.0,0.0,1.0,0.0,0.0,0.0
18.84073323461181,0.13,0.76,286.1111111111111,10.88708176766793,0.62,0.02,0.17,0.22,0.0,0.0,1.0,0.0,0.0,0.0
19.06445798922692,0.13,0.76,286.1111111111111,10.84466563813781,0.62,0.02,0.17,0.22,0.0,0.0,1.0,0.0,0.0,0.0
19.29446622616159,0.13,0.76,286.1111111111111,10.794791897695,0.62,0.02,0.17,0.22,0.0,0.0,1.0,0.0,0.0,0.0
18.38201704257487,0.13,0.76,286.1111111111111,10.85382665795429,0.62,0.02,0.17,0.22,0.0,0.0,1.0,0.0,0.0,0.0
18.84073323461181,0.13,0.76,286.1111111111111,10.88708176766793,0.62,0.02,0.17,0.22,0.0,0.0,1.0,0.0,0.0,0.0
19.06445798922692,0.13,0.76,286.1111111111111,10.84466563813781,0.62,0.02,0.17,0.22,0.0,0.0,1.0,0.0,0.0,0.0
19.29446622616159,0.13,0.76,286.1111111111111,10.794791897695,0.62,0.02,0.17,0.22,0.0,0.0,1.0,0.0,0.0,0.0
18.38201704257487,0.37,0.125,286.1111111111111,10.85382665795429,1.4,0.021,0.058,0.42,0.0,1.0,0.0,0.0,0.0,0.0
18.84073323461181,0.37,0.125,286.1111111111111,10.88708176766793,1.4,0.021,0.058,0.42,0.0,1.0,0.0,0.0,0.0,0.0
19.06445798922692,0.37,0.125,286.1111111111111,10.84466563813781,1.4,0.021,0.058,0.42,0.0,1.0,0.0,0.0,0.0,0.0
19.29446622616159,0.37,0.125,286.1111111111111,10.794791897695,1.4,0.021,0.058,0.42,0.0,1.0,0.0,0.0,0.0,0.0
18.38738982633873,0.13,0.74,286.1111111111111,10.85919944171815,0.71,0.018,0.185,0.245,0.0,0.0,1.0,0.0,0.0,0.0
18.81557774832427,0.13,0.74,286.1111111111111,10.85287815240299,0.71,0.018,0.185,0.245,0.0,0.0,1.0,0.0,0.0,0.0
19.06445798922692,0.13,0.74,286.1111111111111,10.83648659259878,0.71,0.018,0.185,0.245,0.0,0.0,1.0,0.0,0.0,0.0
19.30535136944662,0.13,0.74,286.1111111111111,10.78329230287754,0.71,0.018,0.185,0.245,0.0,0.0,1.0,0.0,0.0,0.0
18.38738982633873,0.13,0.74,286.1111111111111,10.85919944171815,0.71,0.018,0.185,0.245,0.0,0.0,1.0,0.0,0.0,0.0
18.81557774832427,0.13,0.74,286.1111111111111,10.85287815240299,0.71,0.018,0.185,0.245,0.0,0.0,1.0,0.0,0.0,0.0
19.06445798922692,0.13,0.74,286.1111111111111,10.83648659259878,0.71,0.018,0.185,0.245,0.0,0.0,1.0,0.0,0.0,0.0
19.30535136944662,0.13,0.74,286.1111111111111,10.78329230287754,0.71,0.018,0.185,0.245,0.0,0.0,1.0,0.0,0.0,0.0
18.38738982633873,0.13,0.11,286.1111111111111,10.85919944171815,1.5,0.016,0.095,0.41,0.0,1.0,0.0,0.0,0.0,0.0
18.81557774832427,0.13,0.11,286.1111111111111,10.85287815240299,1.5,0.016,0.095,0.41,0.0,1.0,0.0,0.0,0.0,0.0
19.06445798922692,0.13,0.11,286.1111111111111,10.83648659259878,1.5,0.016,0.095,0.41,0.0,1.0,0.0,0.0,0.0,0.0
19.30535136944662,0.13,0.11,286.1111111111111,10.78329230287754,1.5,0.016,0.095,0.41,0.0,1.0,0.0,0.0,0.0,0.0
18.7419390777292,0.073,0.49,291.6666666666667,11.20173978563561,1.34,0.014,0.22,0.37,1.0,0.0,0.0,0.0,0.0,0.0
19.12057393120585,0.073,0.49,291.6666666666667,11.1374674849237,1.34,0.014,0.22,0.37,1.0,0.0,0.0,0.0,0.0,0.0
19.51188336097887,0.073,0.49,287.7777777777778,11.03810475974544,1.34,0.014,0.22,0.37,1.0,0.0,0.0,0.0,0.0,0.0
18.7419390777292,0.073,0.49,291.6666666666667,11.20173978563561,1.34,0.014,0.22,0.37,1.0,0.0,0.0,0.0,0.0,0.0
19.12057393120585,0.073,0.49,291.6666666666667,11.1374674849237,1.34,0.014,0.22,0.37,1.0,0.0,0.0,0.0,0.0,0.0
19.51188336097887,0.073,0.49,287.7777777777778,11.03810475974544,1.34,0.014,0.22,0.37,1.0,0.0,0.0,0.0,0.0,0.0
18.7419390777292,0.023,0.87,291.6666666666667,11.20173978563561,1.23,0.006,0.04,0.41,0.0,1.0,0.0,0.0,0.0,0.0
19.12057393120585,0.023,0.87,291.6666666666667,11.1374674849237,1.23,0.006,0.04,0.41,0.0,1.0,0.0,0.0,0.0,0.0
19.51188336097887,0.023,0.87,287.7777777777778,11.03810475974544,1.23,0.006,0.04,0.41,0.0,1.0,0.0,0.0,0.0,0.0
18.41830129131975,0.06,0.65,293.3333333333333,11.0274000816939,1.18,0.012,0.19,0.19,1.0,0.0,0.0,0.0,0.0,0.0
19.11727129565577,0.06,0.65,292.7777777777778,10.92826860869188,1.18,0.012,0.19,0.19,1.0,0.0,0.0,0.0,0.0,0.0
18.41830129131975,0.06,0.65,293.3333333333333,11.0274000816939,1.18,0.012,0.19,0.19,1.0,0.0,0.0,0.0,0.0,0.0
19.11727129565577,0.06,0.65,292.7777777777778,10.92826860869188,1.18,0.012,0.19,0.19,1.0,0.0,0.0,0.0,0.0,0.0
19.64048143697042,0.06,0.65,293.3333333333333,10.88136488424013,1.18,0.012,0.19,0.19,1.0,0.0,0.0,0.0,0.0,0.0
19.64048143697042,0.06,0.65,293.3333333333333,10.88136488424013,1.18,0.012,0.19,0.19,1.0,0.0,0.0,0.0,0.0,0.0
19.42813479402879,0.06,0.65,292.7777777777778,10.88322339984738,1.18,0.012,0.19,0.19,1.0,0.0,0.0,0.0,0.0,0.0
19.42813479402879,0.06,0.65,292.7777777777778,10.88322339984738,1.18,0.012,0.19,0.19,1.0,0.0,0.0,0.0,0.0,0.0
18.41830129131975,0.02,0.09,293.3333333333333,11.0274000816939,1.36,0.009,0.12,0.42,0.0,1.0,0.0,0.0,0.0,0.0
19.11727129565577,0.02,0.09,292.7777777777778,10.92826860869188,1.36,0.009,0.12,0.42,0.0,1.0,0.0,0.0,0.0,0.0
19.64048143697042,0.02,0.09,293.3333333333333,10.88136488424013,1.36,0.009,0.12,0.42,0.0,1.0,0.0,0.0,0.0,0.0
19.42813479402879,0.02,0.09,292.7777777777778,10.88322339984738,1.36,0.009,0.12,0.42,0.0,1.0,0.0,0.0,0.0,0.0
18.38916608436453,0.04,0.65,293.3333333333333,10.95084022481055,1.55,0.006,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.09691001300806,0.04,0.65,292.7777777777778,10.88798604096087,1.55,0.006,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.38916608436453,0.04,0.65,293.3333333333333,10.95084022481055,1.55,0.006,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.09691001300806,0.04,0.65,292.7777777777778,10.88798604096087,1.55,0.006,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.6232492903979,0.04,0.65,293.3333333333333,10.8619915937321,1.55,0.006,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.6232492903979,0.04,0.65,293.3333333333333,10.8619915937321,1.55,0.006,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.39619934709573,0.04,0.65,292.2222222222222,10.88413407487685,1.55,0.006,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19.39619934709573,0.04,0.65,292.2222222222222,10.88413407487685,1.55,0.006,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.38916608436453,0.01,0.15,293.3333333333333,10.95084022481055,1.45,0.01,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19.09691001300806,0.01,0.15,292.7777777777778,10.88798604096087,1.45,0.01,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19.6232492903979,0.01,0.15,293.3333333333333,10.8619915937321,1.45,0.01,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19.39619934709573,0.01,0.15,292.2222222222222,10.88413407487685,1.45,0.01,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18.43296929087441,0.11,0.5,280.5555555555555,10.89276999878081,1.395,0.013,0.232,0.325,1.0,0.0,0.0,0.0,0.0,0.0
19.25527250510331,0.11,0.5,281.6666666666667,10.85337591117599,1.395,0.013,0.232,0.325,1.0,0.0,0.0,0.0,0.0,0.0
19.20411998265593,0.11,0.5,283.8888888888889,10.50228048870585,1.395,0.013,0.232,0.325,1.0,0.0,0.0,0.0,0.0,0.0
18.43296929087441,0.17,0.64,280.5555555555555,10.89276999878081,1.478,0.011,0.217,0.225,0.0,0.0,0.0,0.0,1.0,0.0
19.25527250510331,0.17,0.64,281.6666666666667,10.85337591117599,1.478,0.011,0.217,0.225,0.0,0.0,0.0,0.0,1.0,0.0
19.20411998265593,0.17,0.64,283.8888888888889,10.50228048870585,1.478,0.011,0.217,0.225,0.0,0.0,0.0,0.0,1.0,0.0
18.43296929087441,0.23,0.64,280.5555555555555,10.89276999878081,1.47,0.011,0.14,0.38,0.0,1.0,0.0,0.0,0.0,0.0
